"Date","Price","Open","High","Low","Change %"
"07/07/2014","10.725","10.725","10.725","10.725","-1.61%"
"07/06/2014","10.900","10.484","10.900","10.484","3.97%"
"07/04/2014","10.484","10.484","10.484","10.484","-1.37%"
"07/03/2014","10.630","10.630","10.630","10.630","1.39%"
"07/02/2014","10.484","10.484","10.484","10.484","-0.29%"
"07/01/2014","10.515","10.515","10.515","10.515","0.00%"
"06/30/2014","10.515","10.515","10.515","10.515","0.00%"
"06/29/2014","10.515","10.515","10.515","10.515","0.00%"
"06/27/2014","10.515","10.515","10.515","10.515","0.00%"
"06/26/2014","10.515","10.515","10.515","10.515","-0.80%"
"06/25/2014","10.600","10.600","10.600","10.600","0.81%"
"06/24/2014","10.515","10.515","10.515","10.515","0.00%"
"06/23/2014","10.515","10.515","10.515","10.515","-0.99%"
"06/22/2014","10.620","10.620","10.620","10.620","0.00%"
"06/20/2014","10.620","10.620","10.620","10.620","-0.98%"
"06/19/2014","10.725","10.725","10.725","10.725","0.99%"
"06/18/2014","10.620","10.620","10.620","10.620","0.76%"
"06/17/2014","10.540","10.540","10.540","10.540","0.00%"
"06/16/2014","10.540","10.540","10.540","10.540","0.00%"
"06/13/2014","10.540","10.540","10.540","10.540","0.00%"
"06/12/2014","10.540","10.540","10.540","10.540","3.12%"
"06/11/2014","10.221","10.221","10.221","10.221","0.00%"
"06/10/2014","10.221","10.221","10.221","10.221","0.00%"
"06/09/2014","10.221","10.221","10.221","10.221","-2.19%"
"06/08/2014","10.450","10.450","10.450","10.450","0.00%"
"06/06/2014","10.450","10.450","10.450","10.450","0.00%"
"06/05/2014","10.450","10.450","10.450","10.450","2.24%"
"06/04/2014","10.221","10.221","10.221","10.221","0.00%"
"06/03/2014","10.221","10.221","10.221","10.221","0.00%"
"06/02/2014","10.221","10.221","10.221","10.221","0.00%"
"06/01/2014","10.221","10.221","10.221","10.221","0.00%"
"05/30/2014","10.221","10.221","10.221","10.221","0.00%"
"05/29/2014","10.221","10.221","10.221","10.221","0.00%"
"05/28/2014","10.221","10.221","10.221","10.221","0.00%"
"05/27/2014","10.221","10.221","10.221","10.221","0.00%"
